mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.042	0.0163	43.1286	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07269974929241727	2.043359717856942	0.0	0.0	0.0	6.12834898411037	0.0	0.0	0.9999989593649964	0.9999982640848124	0.9999970401505152	0.9999947688898483	0.9999901874263499	0.9999796308119304	0.999949320606793	0.9998191227576796	0.9983392832150361	0.6346559507791674	0.43192056679693464	0.318955591311267	0.22750972153329455	0.15914273187751687	0.11263633569169332	0.08486378910010356	0.07269974929241727	0.07396376593971338	0.08740590419357153	0.11205086876546089	0.14630244470246262	0.18737626688102013	0.2315458539454966	0.27507596694657926	0.3151428203335322	0.3501951380496567	0.3797792373158609	0.4041475663198477	0.42390039761331516	0.43974704470705417
41.9804	16.3264	0.0431	0.5333333333333333	0.7880462815669912	1000.0	0.004368389333571665	35.62247890262442	0.0	0.0	0.0	3332.2142205421997	0.0	0.0	0.9884891024612398	0.9815933788453581	0.9706895999124419	0.9536319915626438	0.927390271873799	0.8880411339265221	0.8312484979956879	0.7536400990647785	0.6551482098622243	0.5412504215249475	0.422874210315405	0.31274042937515634	0.22034316397883708	0.1493211883507177	0.0983190817312951	0.06346243656946149	0.040450054346980596	0.025621104554631416	0.016245202551146164	0.010438857954852812	0.006972733223712107	0.005089276379636745	0.004368389333571665	0.004644924830454393	0.005972075957458659	0.008623826906955427	0.013128918609259459	0.02032154893182608	0.03137292013609329	0.04772880982849427
1.3275	0.5163	1.3638	0.3333333333333333	0.7880462815669912	57.36152510448679	0.02392945345346772	8.531678524172808	0.0	0.0	0.0	108.488969531934	0.0	0.0	0.9997769913371256	0.9986677121298988	0.9740180588137186	0.9539778832619302	0.9275088861843293	0.8881070518942062	0.8313022255958633	0.7537004737593929	0.6552311434486654	0.5413757367043902	0.42307108624978196	0.3130543905274889	0.22084661116074034	0.1501299398239662	0.0996185598252789	0.06554898265933319	0.04379544104136498	0.030971426013848294	0.024767815604441003	0.02392945345346772	0.02812088471968811	0.037760722497850716	0.05378171144384037	0.07721369670711367	0.10854458902425226	0.147044825735236	0.19049796005692876	0.23567433355672143	0.2793216511825711	0.31902725158765316
0.0013	516.2863	0.0014	0.0	NaN	NaN	0.29135724482699815	8.531678524172808	0.0	0.0	0.0	NaN	0.0	0.0	0.9999436277272739	0.9999091847225346	0.9998536568444532	0.9997640720504547	0.9996193743904598	0.9993852215268508	0.9990051713762436	0.9983853366339412	0.9973665853440407	0.9956713498528896	0.9927943330607724	0.9877574004678601	0.9785012347904425	0.9602024460268848	0.9202059151154417	0.8244286157874302	0.6219349308331426	0.40315943096400897	0.30727946222124963	0.29135724482699815	0.30512394846743146	0.3275345978273303	0.35021733736941263	0.3698697084211507	0.38540754854959636	0.3967502346738626	0.40425640462717305	0.4084580253381424	0.4099373984294385	0.4092705883636344
0.0015	0.1269	1.8853	0.13333333333333333	5.298316906283709	22.122162910704493	0.07062571552233611	8.531678524172808	0.0	0.0	0.0	2.9965992478873145	0.0	0.0	0.9999991947756941	0.9999987017604165	0.9999979052923844	0.999996616044981	0.9999945224782131	0.9999911053735707	0.999985482061191	0.9999761058270044	0.9999601409910183	0.999932037245387	0.999879887022309	0.9997747118348395	0.9995325271030687	0.9988388114169222	0.9958904718288744	0.9655969436016583	0.3431959058296924	0.10812434010722596	0.07648388122897061	0.07062571552233611	0.07496356973992434	0.08626629140582762	0.10374605029124898	0.12721546927825678	0.15635587926967778	0.19027663691426516	0.2273520799846399	0.26542640900737097	0.302301733212619	0.3362309550769118
1.4788	126.9158	0.0019	0.3333333333333333	0.7880462815669912	57.36152510448679	0.022608580209862835	8.531678524172808	0.0	0.0	0.0	120.28227141572697	0.0	0.0	0.9997244238263839	0.9976270107172784	0.972142990085119	0.9538613496063739	0.9274791238007075	0.8880939938771762	0.8312938513198078	0.7536927846926719	0.6552217707824446	0.5413623242726253	0.42305047373338295	0.3130218079000139	0.22079456887227136	0.15004654048282984	0.09948488050750061	0.06533504870590909	0.04345418530986287	0.03043003829976798	0.02391638777216556	0.022608580209862835	0.026114128037273386	0.034805390752775	0.049618868637504955	0.07169172413869589	0.10174942971909053	0.13936704292049568	0.1825467870996925	0.22806890728147522	0.2725044783038868	0.31320364069710765
46.7651	0.004	59.6198	0.5333333333333333	0.7880462815669912	1000.0	0.004168331571706717	35.62247890262442	0.0	0.0	0.0	3708.463667796744	0.0	0.0	0.9884890175174177	0.9815933241966827	0.9706895582620936	0.9536319516411705	0.9273902238519429	0.8880410664758167	0.8312483954325423	0.7536399376369187	0.6551479522233634	0.5412500080860281	0.4228735454602917	0.3127393593501041	0.22034144134553116	0.14931841479420008	0.09831461603029691	0.0634552465355819	0.04043847872687739	0.025602470453283253	0.01621521154199066	0.0103906032820235	0.006895132558654897	0.0049645894063695415	0.004168331571706717	0.004324705689992791	0.005461562859541175	0.007815206829858905	0.01186126383476346	0.018365758264772065	0.028427246919292687	0.04344558502130958
0.0468	4.0134	0.0596	0.1	1.2689610031679222	3.2903445623126686	0.090493470332319	2.043359717856942	0.0	0.0	0.0	6.511534615307816	0.0	0.0	0.9999343292064715	0.9998919824071574	0.9998199437094978	0.9996931541560397	0.9994571934687968	0.9989750969867711	0.9978159474944059	0.9940064787639457	0.9676616816794577	0.6232845605496241	0.43583016002237346	0.3211769216996852	0.23026967536627674	0.16358471257115886	0.11998747164751052	0.0966119025478207	0.090493470332319	0.09923117154993807	0.12066244910655397	0.1521229809395356	0.19003576256587715	0.23029801918351805	0.26920940359387086	0.30423041162430586	0.3341598179096859	0.35885704794267076	0.3788258956485513	0.3948633885952481	0.4078285817197409	0.41851228185002537
0.263	0.0226	0.0106	0.2	1.2689610031679222	13.73823795883263	0.049429068167799156	3.2903445623126686	0.0	0.0	0.0	24.048224168680335	0.0	0.0	0.9999168223772258	0.9998484482795853	0.9996971576807007	0.9992704527292583	0.9971989663473261	0.9483783878030939	0.834720025343594	0.7546644405904364	0.6558261570968316	0.5419781187372283	0.42387339845547095	0.3142558899177512	0.2227255957932054	0.15311086872549465	0.10436117851371385	0.07307359133953477	0.05565046833916819	0.049429068167799156	0.05298415544904269	0.06591590705915412	0.08827508423426222	0.11973044157014841	0.15878458148425098	0.20256256973738124	0.2474448614470217	0.29012807334785284	0.3283834231484595	0.3611937000315016	0.3884661155473144	0.41064377480117414
262.9795	22.5692	10.6021	0.5333333333333333	0.7880462815669912	1000.0	0.0017449287739985427	92.36708571873861	0.0	0.0	0.0	20708.064119724957	0.0	0.0	0.9884886809030161	0.9815930837051903	0.9706893470213908	0.9536317167339876	0.9273899094448488	0.8880405992874008	0.8312476671976639	0.7536387798498008	0.6551460970851875	0.5412470265419255	0.42286874796730217	0.3127316364255234	0.22032900704162625	0.14929839384384674	0.09828237937247059	0.0634033420434648	0.040354911138710994	0.025467936048175578	0.015998656663633506	0.010042101773029648	0.00633449190305825	0.0040631960256100885	0.0027204058181221143	0.0020022506688656444	0.0017449287739985427	0.001889036779512904	0.0024659435941968726	0.0036031789637696494	0.0055483777109073176	0.00871238894295541
8.3161	0.7137	0.3353	0.4666666666666667	0.7880462815669912	385.6620421163472	0.009926014713943021	22.122162910704493	0.0	0.0	0.0	667.2844398789891	0.0	0.0	0.9885087311188899	0.9816020581594126	0.9706944008877477	0.953635257634793	0.9273931261055538	0.8880443584037897	0.8312528814245863	0.7536466708746922	0.6551584956908114	0.5412668021341472	0.42290047414733206	0.3127826487176246	0.2204110974234201	0.1494305320264397	0.09849508439103559	0.06374569989387384	0.04090582178230504	0.026354088486156783	0.01742312567124536	0.012329505167915034	0.010001437989409256	0.009926014713943021	0.012054512577246384	0.016764865883102168	0.024855945526091768	0.03751752844532218	0.05617765765014249	0.08211015466563011	0.11578437369861157	0.1562231823648868
0.0083	713.6999	335.2669	0.16666666666666666	1.2689610031679222	8.531678524172808	0.0582355242118005	3.2903445623126686	0.0	0.0	0.0	3.3875224830841804	0.0	0.0	0.9999999743810084	0.9999999584580381	0.9999999323503407	0.9999998890726958	0.9999998160680885	0.999999689441032	0.9999994598913319	0.9999990136746348	0.9999980446817838	0.9999955260889098	0.9999865756523005	0.9999252469841545	0.9937714146246887	0.16148460988099164	0.10843499845379181	0.07751525964898325	0.06173288205496197	0.0582355242118005	0.06565099909053076	0.08347023749833088	0.11122955229057781	0.14761909992476333	0.19000734532682179	0.234801236270082	0.27843763305877445	0.3182845296320874	0.3529560798444271	0.3821125349831034	0.4060708251982394	0.42546060335500285
0.0197	0.0017	0.795	0.03333333333333333	2.043359717856942	2.043359717856942	0.09699578870718048	2.043359717856942	0.0	0.0	0.0	4.36010303926794	0.0	0.0	0.9999810562686272	0.9999690578591789	0.999949015776436	0.9999147918387197	0.9998542683115502	0.9997411341484123	0.9995102768481169	0.9989683572502555	0.9973630050301978	0.9900698258661363	0.9069031096855958	0.40136106132004534	0.247572132966715	0.17320254423026238	0.12830336883539156	0.10456481037671563	0.09699578870718048	0.10172810697646598	0.11580418788428892	0.13701678699312048	0.1636594564445173	0.19424370714457317	0.22728903729414449	0.2612637345105753	0.29467554462784956	0.3262368291837862	0.3550058599753577	0.38044201160736674	0.40237134531343066	0.42089792166258766
19.7207	1.6924	795.043	0.5333333333333333	0.7880462815669912	1000.0	0.006451155363519634	22.122162910704493	0.0	0.0	0.0	1581.209758151389	0.0	0.0	0.9884908055421618	0.9815943651931733	0.9706902679781411	0.9536325512012375	0.9273908717761007	0.8880419198110855	0.8312496542014749	0.7536418939493261	0.6551510588534772	0.5412549835176563	0.4228815400515901	0.31275222106349915	0.22036214223478484	0.14935173617860706	0.09836824929237377	0.06354156112919072	0.04057736063313228	0.025825875548403564	0.01657445469597295	0.010967974027813208	0.00782226288342358	0.006451155363519634	0.006546062015232337	0.008112742516476559	0.011458240961093633	0.017214070254400908	0.02636725983098379	0.040239895028747266	0.06031513682989019	0.08780101281426385
623.6226	0.0535	0.0251	0.5333333333333333	0.7880462815669912	1000.0	0.001131657448195662	148.73521072935117	0.0	0.0	0.0	49062.1381918277	0.0	0.0	0.9884886686358006	0.9815930710629529	0.9706893310290631	0.9536316936733563	0.9273898739750469	0.8880405432020986	0.8312475775244578	0.7536386358487658	0.6551458654519112	0.5412466537046661	0.4228681476974595	0.31273066989521564	0.22032745071790463	0.1492958877951797	0.0982783440371997	0.06339684422337266	0.0403444482579557	0.025451088867326936	0.015971530352292308	0.009998426651085848	0.006264177371229419	0.003950007121416722	0.0025382350829040406	0.0017091490604805204	0.0012735821088988594	0.001131657448195662	0.0012505243851694957	0.001656736833619061	0.00244149350258717	0.003779108296510014
0.6236	53.5199	25.1415	0.26666666666666666	1.2689610031679222	35.62247890262442	0.03308165623667987	5.298316906283709	0.0	0.0	0.0	53.33285938808156	0.0	0.0	0.9999592446239481	0.9998870130612896	0.9994806247683689	0.9887740328013815	0.9293698103253165	0.8884820822091242	0.8314644202478283	0.7538129385256885	0.6553460382064537	0.5415267137686933	0.42329499552977623	0.3134028977836578	0.2213983505366348	0.1510071594922867	0.10101135948643217	0.0677506885969943	0.04725369428842649	0.03636024594347873	0.03308165623667987	0.03657988654434482	0.046968615255149074	0.0649498524638375	0.0912198801204773	0.1256849001383538	0.1668209982761391	0.21169199580159243	0.2567666754257479	0.29899579842617285	0.3364600947821385	0.36840011928423133
0.1109	0.301	141.3809	0.16666666666666666	1.2689610031679222	8.531678524172808	0.061688833577709976	3.2903445623126686	0.0	0.0	0.0	11.736374636914046	0.0	0.0	0.99999907516678	0.9999983623728514	0.999996918293647	0.9999935673711516	0.9999838294075781	0.9999409716824192	0.9994146633442688	0.7879235159154024	0.6581408114442876	0.543049136894417	0.42482592571471306	0.3154164548956554	0.22433665284796062	0.15547264322495877	0.10791526286935167	0.07848121612505207	0.06385908658793897	0.061688833577709976	0.0707343697765611	0.0904377603056391	0.12009200288176512	0.1580002197653595	0.20117549176556487	0.2458962506594443	0.2887408313211767	0.3273642352241191	0.3606598262355576	0.38848051727376476	0.4112442778056797	0.4296166897929992
110.8975	300.9647	0.1414	0.5333333333333333	0.7880462815669912	1000.0	0.002695079877337643	57.36152510448679	0.0	0.0	0.0	8751.074499758026	0.0	0.0	0.9884887346388129	0.9815931285082978	0.9706893939666595	0.9536317769460743	0.9273899969507904	0.8880407343640657	0.8312478811001623	0.7536391220547106	0.6551466467388607	0.5412479107668601	0.422870171262223	0.3127339279575293	0.2203326967649624	0.14930433503896637	0.0982919459183734	0.06341874597652111	0.04037971375689143	0.025507870285052223	0.01606294967974044	0.010145600412750689	0.00650107420702827	0.0043312361293689795	0.003151500196102731	0.002695079877337643	0.002857091492069394	0.0036709667250902343	0.0053123915974854965	0.008128337057580527	0.012688062069864774	0.019845119125903064
3.5069	0.0095	4.4709	0.4	0.7880462815669912	148.73521072935117	0.015000370285213201	13.73823795883263	0.0	0.0	0.0	282.35403025885023	0.0	0.0	0.9895910550965935	0.9817154366890297	0.970730298040654	0.9536521055291993	0.9274034697353404	0.8880527789688307	0.8312619907861944	0.7536587980295976	0.6551765234979061	0.541294927144972	0.42294520734715807	0.31285432833858184	0.22052627271637884	0.14961576275211505	0.09879300766304246	0.06422469403969577	0.04167531240968947	0.02758855204024308	0.019399117976156916	0.015481236422180328	0.015000370285213201	0.017785681324476076	0.02424699791297487	0.035300388630778896	0.0522155393989762	0.07626520759463712	0.1081147744991191	0.14713021543995575	0.19108709825141953	0.23667864523757964
0.0035	9.5173	0.0045	0.0	NaN	NaN	0.17914320639273207	3.2903445623126686	0.0	0.0	0.0	NaN	0.0	0.0	0.9999394147782156	0.9999023010710778	0.9998423130196786	0.9997451295934745	0.9995871048568029	0.9993286153080563	0.998901717895421	0.9981857258999939	0.9969546189097775	0.9947511046596966	0.9905422740810275	0.9816047114657157	0.959023456644684	0.8844334973634816	0.6095340875770973	0.27939178593166475	0.18674583347354998	0.17914320639273207	0.19962262256140975	0.23132753066127293	0.26608464211682264	0.29908819697027783	0.32774912253054744	0.35104307544209734	0.3689251362827294	0.38187516371749236	0.39060435301976903	0.39589019436283807	0.39849174864447146	0.39910821044555245
0.0054	0.0062	516.2863	0.2	1.2689610031679222	13.73823795883263	0.05076814154979807	3.2903445623126686	0.0	0.0	0.0	3.170234582477286	0.0	0.0	0.999999989217015	0.9999999825576654	0.9999999717073073	0.9999999539014924	0.9999999243449655	0.9999998743769604	0.9999997874046158	0.9999996288693063	0.9999993179972696	0.9999986334477043	0.9999968125017725	0.9999900572349091	0.999938561838728	0.9862398296070397	0.10900151558751392	0.07464386796283551	0.05684417174194322	0.05076814154979807	0.054742211872858375	0.06830020971787848	0.09142066050741252	0.12364524343923723	0.16331262546773337	0.2074200429024881	0.25232355318571703	0.2947976622974686	0.33273593625171555	0.36523156381222815	0.3922663421526148	0.41432384526452143
5.4003	6.1804	0.5163	0.43333333333333335	0.7880462815669912	239.5026619987486	0.011998839473198925	13.73823795883263	0.0	0.0	0.0	433.84693792147266	0.0	0.0	0.9885797322847943	0.9816216045023695	0.9707027203494529	0.9536397977605016	0.927396259140446	0.8880471978466954	0.8312562117510334	0.7536513069980385	0.6551655259320581	0.5412778580042735	0.4229181136535867	0.3128109490943704	0.22045659578120758	0.1495037292704442	0.09861285247251468	0.06393512833756922	0.04121033920896779	0.026843136376878896	0.018207267989788934	0.013583573826974093	0.011998839473198925	0.01308672117258551	0.01700521902424921	0.02439772892393789	0.03634611218728556	0.05421992090723605	0.07930147278040775	0.11215010887195552	0.15193768654953702	0.19626211360539156
170.774	0.1954	16.3264	0.5333333333333333	0.7880462815669912	1000.0	0.0021837193479133125	92.36708571873861	0.0	0.0	0.0	13458.726703955255	0.0	0.0	0.9884886978187807	0.9815930988173888	0.9706893639750014	0.9536317395066674	0.9273899433250188	0.8880406521190936	0.831247751202858	0.7536389144582759	0.6551463134293947	0.5412473746573251	0.42286930836460324	0.3127325387094183	0.2203304598827785	0.14930073323145665	0.09828614629963343	0.06340940757060258	0.040364677704051666	0.02548366144052221	0.016023975210777433	0.010082862318952087	0.006400103874465359	0.004168788419803579	0.002890281689352098	0.002275392871288805	0.0021837193479133125	0.0025929230149912504	0.0035924931126512794	0.005399598874579088	0.008396402453133455	0.0131865779505572
0.1708	195.441	0.0163	0.16666666666666666	1.2689610031679222	8.531678524172808	0.05916961658861715	3.2903445623126686	0.0	0.0	0.0	16.532158155894834	0.0	0.0	0.9999225654968984	0.9998653347359002	0.9997529934423935	0.9995001987304298	0.9987634703536028	0.9948833021623639	0.9002196025505783	0.7582418761930269	0.656781747461766	0.542540023195926	0.42443134973822744	0.31499475565980856	0.22382732183344614	0.15482193305883651	0.10704477220377004	0.07726551895085049	0.06211271303109444	0.05916961658861715	0.06717621930838062	0.08562691468336041	0.11397722821565083	0.15077611430139112	0.19325513056976454	0.23776288199940931	0.28077704891138067	0.31976235435952116	0.3534284816500444	0.38149996435541433	0.404325503969313	0.42254606862487304
0.9603	0.0348	0.0918	0.3	1.2689610031679222	57.36152510448679	0.02792115615925281	5.298316906283709	0.0	0.0	0.0	80.7915261660554	0.0	0.0	0.9998484087108812	0.9995147848049565	0.9949135736189297	0.9553715106010093	0.9277110290482596	0.8881780636413505	0.8313415504065438	0.7537326907818577	0.6552677220207641	0.5414263597354825	0.42314784807370603	0.3131751167962359	0.22103908276459908	0.15043818862572253	0.10011258764211721	0.06633971543053932	0.045057229274367144	0.032974455177059235	0.02792115615925281	0.028829447008761753	0.035584627364869455	0.04879725373138432	0.06942469290764845	0.09815591739573559	0.1346499251018871	0.17703754372873962	0.22216871215584078	0.2665731161216222	0.30748234200531227	0.34331525614654157
960.333	34.7549	91.8101	0.5333333333333333	0.7880462815669912	1000.0	0.0009374420403453897	148.73521072935117	0.0	0.0	0.0	75534.5408201795	0.0	0.0	0.9884886664442154	0.9815930684090763	0.9706893272961595	0.9536316879969705	0.927389865041848	0.8880405289458544	0.8312475546479422	0.7536385990611457	0.6551458062448882	0.5412465583850744	0.4228679942199076	0.312730422763863	0.2203270527770466	0.14929524701113916	0.09827731221444179	0.06339518273421417	0.04034177286384646	0.025446780881240128	0.01596459362269614	0.00998725736438565	0.0062461936181057165	0.003921053038859103	0.0024916230158491294	0.0016341214633496853	0.0011528458610758107	0.0009374420403453897	0.0009383083188595325	0.0011553351724018011	0.001637581545111292	0.0024935315386430115
30.3684	0.0011	0.0029	0.5333333333333333	0.7880462815669912	1000.0	0.005112124638485932	35.62247890262442	0.0	0.0	0.0	2418.955022903898	0.0	0.0	0.9884895162520335	0.9815936333981206	0.9706897836361632	0.9536321570491147	0.9273904610171363	0.8880413918064471	0.8312488847545283	0.753640704339769	0.6551491737082361	0.5412519668742588	0.42287669455225435	0.3127444269692757	0.2203495992679912	0.14933154910363802	0.09833576267171316	0.06348929175785878	0.04049328474098781	0.02569068231123331	0.016357151886083943	0.010618895308357842	0.007262044882455077	0.005553606472741553	0.005112124638485932	0.005832389648060317	0.007858386894752467	0.011596287824347115	0.01775454978951888	0.027382612022297463	0.041846487650463206	0.0626368516135514
0.0304	1.099	2.9033	0.13333333333333333	1.2689610031679222	5.298316906283709	0.08432032263401922	2.043359717856942	0.0	0.0	0.0	5.2860897348324505	0.0	0.0	0.9999903606136414	0.9999841030972285	0.9999733945893642	0.9999543921920018	0.999918680301076	0.9998451893207406	0.999670323016814	0.9991401282886724	0.996609709805362	0.960444610441407	0.4913349379382767	0.32937777576420574	0.2335730863926955	0.16544702820753387	0.12052959123048221	0.09477040683375793	0.08432032263401922	0.08626233931583524	0.09874914674962502	0.12062409145206095	0.15074232321464126	0.18731202188347365	0.22767295390944284	0.2687204258196629	0.3076768419158642	0.3426641907025552	0.3728136393094134	0.39804002419787887	0.41872503225710583	0.43545847488733785
0.0128	0.4635	0.0012	0.0	NaN	NaN	0.12150587429264877	1.2689610031679222	0.0	0.0	0.0	NaN	0.0	0.0	0.9999317301935288	0.9998894885708515	0.9998205308192986	0.9997070103466063	0.9995175694993356	0.9991943652998797	0.9986226292783099	0.997548783163535	0.9953162721928404	0.9897597845991059	0.9701861927749984	0.8321059933364535	0.3409382951201764	0.19513768067508114	0.14249947323963033	0.12150587429264877	0.12202316858105065	0.13934223449400412	0.16935043712881828	0.20748604133700768	0.24898069088104893	0.28970878428474367	0.326853079828222	0.35899481479760437	0.38578212520664684	0.40749550367958143	0.42470203154247277	0.43804112425835884	0.44811460874721615	0.4554421108163781
12.8062	463.4636	1.2243	0.5	0.7880462815669912	621.0169418915616	0.007832372421366392	22.122162910704493	0.0	0.0	0.0	1026.986013733801	0.0	0.0	0.9884947944341314	0.9815963566970609	0.9706914447797133	0.9536333918848684	0.9273916375348723	0.8880428109107055	0.831250885110607	0.7536437524593467	0.6551539759759167	0.5412596343868266	0.4228890005345321	0.3127642167808603	0.22038144773739957	0.14938281649835128	0.09841829148453937	0.06362213138171159	0.04070706030079039	0.026034582176110033	0.016910057390261746	0.011506989070329546	0.008686363190903568	0.007832372421366392	0.008743825862810693	0.011584882044318673	0.016882877998610924	0.025544929087523923	0.0388354165641697	0.05821459896065915	0.08492606605711694	0.11933643331753456
404.9691	0.0147	0.0387	0.5333333333333333	0.7880462815669912	1000.0	0.0014302755983191038	148.73521072935117	0.0	0.0	0.0	31871.429237293116	0.0	0.0	0.9884886727572878	0.9815930756081214	0.970689337060009	0.9536317025891158	0.9273898878391942	0.8880405652217861	0.8312476127925407	0.7536386925221132	0.6551459566378498	0.5412468004925949	0.42286838403608124	0.31273105044410965	0.22032806348849446	0.1492968745043872	0.09827993287993832	0.0633994026388931	0.04034856788487671	0.025457722309716255	0.01598221132160006	0.010015624227538104	0.006291865872825054	0.003994582229834795	0.0026099851281449716	0.0018246140349636535	0.0014593260923119848	0.0014302755983191038	0.0017301419336881892	0.002425860223408758	0.003671796088016445	0.005739295284528938
0.405	14.656	38.716	0.23333333333333334	1.2689610031679222	22.122162910704493	0.04021685703971903	5.298316906283709	0.0	0.0	0.0	35.53254907380632	0.0	0.0	0.9999841114216568	0.99996355366152	0.9998901037724068	0.9993828413792663	0.9743832827022069	0.890343720081003	0.8318692229021242	0.7539998424426609	0.6554893021132543	0.5416868857045443	0.42351574906195333	0.3137351512614133	0.2219138812604167	0.15181284721982563	0.10226869378797138	0.0697055460299854	0.05028222658559892	0.04103124587647007	0.04021685703971903	0.04726285383456353	0.06242295893184247	0.08620633136865254	0.11858519890421283	0.15825621379039484	0.20246727466753447	0.24767809066353283	0.2906384181625955	0.3291564217489289	0.36224132160512656	0.38981981391269466
0.072	0.0026	6.8848	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07236743195301969	3.2903445623126686	0.0	0.0	0.0	8.553036907836141	0.0	0.0	0.9999898340875266	0.9999826676467922	0.9999693710320522	0.9999425569261672	0.9998808000052523	0.9997036531627594	0.9989452588633202	0.9906519555046629	0.7161604687607436	0.5490118453139113	0.4272979182808247	0.3175017013560278	0.2268775068365391	0.1589793439245326	0.11281236821519074	0.08511590571540677	0.07246562394230316	0.07236743195301969	0.08344816332654191	0.10498940286700781	0.13605392958375892	0.17466139938649203	0.21762596652106367	0.26125989685620343	0.3024016864288216	0.3390468643916247	0.3703704208076577	0.39639552919747273	0.41761302946392603	0.43469914454741776
72.0148	2.6062	0.0069	0.5333333333333333	0.7880462815669912	1000.0	0.003339116807138574	57.36152510448679	0.0	0.0	0.0	5693.903985226829	0.0	0.0	0.9884888184129613	0.9815931900109058	0.970689449570319	0.9536318403007974	0.9273900830050138	0.888040863132355	0.8312480824064982	0.7536394424729629	0.6551471603802697	0.5412487364255176	0.4228714998893663	0.3127360668184226	0.22033614048498681	0.1493098799530984	0.09830087412420893	0.06343312153925207	0.04040285926132457	0.025545133147513107	0.016122933368152882	0.010242139940310018	0.006656398852961999	0.004581014898516653	0.003552844406469092	0.003339116807138574	0.003888415161158635	0.005316953774497952	0.007925447225208302	0.012241999609858615	0.01908000560291377	0.029580578100652233
2.2773	0.0824	217.7161	0.36666666666666664	0.7880462815669912	92.36708571873861	0.018234012390904504	8.531678524172808	0.0	0.0	0.0	184.01940432436857	0.0	0.0	0.9992353956898785	0.982611284353242	0.9708402552380713	0.9536878166335463	0.92742076582373	0.8880641697351697	0.831272283319852	0.7536710313085396	0.6551937406539959	0.5413211689194843	0.4229865227158987	0.31292016505936415	0.22063158579793496	0.14978430160991296	0.09906249880296694	0.06465507925390443	0.0423618571052372	0.028682362564491443	0.02113807057204199	0.018234012390904504	0.019323723082764213	0.02448622084205767	0.03441709394199988	0.050259871653269374	0.07325636494595308	0.10413813157896619	0.14240800295989403	0.18597569364209932	0.2315810372544816	0.2758370278532345
0.0023	82.4168	0.2177	0.0	NaN	NaN	0.13070471499101693	5.298316906283709	0.0	0.0	0.0	NaN	0.0	0.0	0.9999907316555633	0.9999850493760988	0.999975857573379	0.9999609473173333	0.999936652853392	0.9998967835965514	0.9998306008040116	0.9997187104920257	0.9995239707450061	0.9991691191367722	0.998474158358465	0.996949939039279	0.9929482994762951	0.9788411545686609	0.8995203193350964	0.4928430949580253	0.20717868994232558	0.1435204097806004	0.13070471499101693	0.13423691726578008	0.14525145678050097	0.16052720207647417	0.17855691453628897	0.19845853674350095	0.21960674076865977	0.24150008506960774	0.2637138131934	0.2858820442852013	0.30768765575023654	0.32885331729816025
0.0018	0.005	0.0312	0.0	NaN	NaN	0.20562524832773962	5.298316906283709	0.0	0.0	0.0	NaN	0.0	0.0	0.9999696561456178	0.9999510874626226	0.9999211056174235	0.9998726153187188	0.9997939818387404	0.9996659209323344	0.9994559294788533	0.9991077966912014	0.9985204886580105	0.997501936094065	0.9956572041187722	0.9920835649278015	0.9844107303755967	0.9652165891983154	0.9064121313469194	0.7108019554931381	0.3900578345396066	0.24059597295206736	0.20562524832773962	0.20682347185959407	0.21943875619151132	0.2350790871138178	0.25060721451275775	0.2649298855472452	0.2778105063992405	0.2893569400185683	0.2997933845183718	0.30936372250072697	0.31829539605403423	0.3267893521144216
1.8352	4.9804	31.199	0.36666666666666664	0.7880462815669912	92.36708571873861	0.020154341908379107	8.531678524172808	0.0	0.0	0.0	149.4956720323647	0.0	0.0	0.999603889178577	0.9890971811426056	0.9710975191966214	0.953741874814214	0.9274417797035117	0.8880757861390908	0.8312811952774908	0.7536804100913337	0.6552061111165463	0.5413395222120089	0.42301516917713267	0.3129657957625463	0.22070486040030834	0.1499023328603701	0.09925272298512836	0.06496112692603187	0.042852164872225436	0.029462527532473134	0.02236846601635965	0.020154341908379107	0.022283676621703368	0.02897217859158996	0.041046413891904686	0.05969366608853488	0.08598598979708684	0.12017609465561213	0.161059385636692	0.20592308949794452	0.2513039298765053	0.2940861424758931
