Iteration	mA	mB	mU	e0	eP	bA	bI	kD	robustness	min_CoRA	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
341.0	0.003112	115.9	9.763	0.1217	29.09	0.37	112.5	0.04037	0.4666666666666667	0.0007702310797845638	0.0834095052255042	0.9798304624843945	0.9650194231095798	0.9366787487153588	0.878334449434206	0.7533262653060442	0.5257580495423628	0.2830733080598072	0.13921740080104306	0.07154984842242272	0.03911867717396605	0.02240106847743987	0.013226112231395764	0.007965207504871433	0.00486273441899257	0.0030040834133720296	0.001886809331394015	0.0012277566968658547	0.0008733219144288629	0.0007702310797845638	0.0010355324241127029	0.002726460120174422	0.045252390379367555	0.9912963834797093	0.9985546086173076	0.9994699164114672	0.9997484343342493	0.9998656046967668	0.9999235761195355	0.9999549813624231	0.9999729262865211
342.0	0.002933	226.6	7.829	0.1421	26.52	0.3137	102.9	0.02441	0.4666666666666667	0.0009131464948831594	0.03410346604467401	0.9289262491367564	0.8762907853378168	0.7816092425431659	0.6254684165199232	0.42663202462288435	0.25424565278519673	0.14423393970381626	0.08240594381154877	0.048129426710325725	0.0286791910698219	0.017342719673801202	0.010595212967200568	0.006521918638438406	0.004043809999037897	0.002535708818762958	0.0016311137872380235	0.0011212207033562379	0.0009131464948831594	0.001073414615825826	0.0023542592592939917	0.0200932359531826	0.9827943655747241	0.9979915095777203	0.9993203460674603	0.9996878509300479	0.999835939237511	0.9999075379051051	0.9999458142619096	0.9999675130819518	0.9999802550505041
343.0	0.002933	226.6	7.829	0.1421	26.52	0.3137	102.9	0.02441	0.4666666666666667	0.0009131464948831594	0.03410346604467401	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
344.0	0.002982	112.9	8.303	0.1476	18.04	0.2973	103.8	0.02015	0.4666666666666667	0.0008760061431353993	0.07266580236094493	0.9683195368026146	0.9470516975558108	0.9100097811473674	0.8445320048418707	0.7317623670204886	0.5621423739242748	0.3717168176681801	0.22131606771203113	0.12770326510328484	0.07429984638032439	0.043996693833005855	0.026461782988675544	0.01609858289879233	0.009873137156109078	0.006092764493718191	0.0037846327833626096	0.0023775073271095322	0.0015338387118422133	0.0010610969931880907	0.0008760061431353993	0.0010518940634856606	0.0023572806262575855	0.02088637919253814	0.9836525229798433	0.9980402134908353	0.9993331327330772	0.9996930469948864	0.9998384947344825	0.9999089242036426	0.9999466084893831
345.0	0.002982	112.9	8.303	0.1476	18.04	0.2973	103.8	0.02015	0.4666666666666667	0.0008760061431353993	0.07266580236094493	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
346.0	0.003154	137.2	10.25	0.1479	22.74	0.3692	114.1	0.01939	0.4666666666666667	0.0007443559820536022	0.0739370084997909	0.9699428644374638	0.9493513889201202	0.9127817968003217	0.8462881880199006	0.7278803600920618	0.5463844883542992	0.3474534308090065	0.19943797391397225	0.11242467352287151	0.06457625008671486	0.03797481491865664	0.022752490486104195	0.013811660205193614	0.008459720329873703	0.005216560853643167	0.0032388987451452546	0.0020341112915240544	0.0013118916629063213	0.0009065085218662002	0.0007443559820536022	0.0008763847427500656	0.0018532615102289983	0.012597639070126475	0.9763074556103088	0.9979071187730056	0.9993279786023772	0.9996975693338421	0.999842615709002	0.999911776319457	0.9999484572879066
347.0	0.002664	129.8	9.897	0.1526	19.06	0.3121	103.7	0.01585	0.4666666666666667	0.0008184364971896596	0.07521380531013817	0.9691942840342671	0.948727445318805	0.9133867043424158	0.8515383955040836	0.7456426446463342	0.5845538927403334	0.3967283101426459	0.24092480188024223	0.14040215110434212	0.08201007389152348	0.04862862365126194	0.029259086947600904	0.017800497024464894	0.010914195019739864	0.006730588028436304	0.004173279384541439	0.0026088677920786387	0.0016605420593344402	0.0011069266585820182	0.00083120970825229	0.0008184364971896596	0.0013004686035144178	0.004415599762250529	0.3429704458556688	0.9948224876166344	0.9988231049168851	0.9995292938895379	0.9997681047450603	0.9998737240209156	0.9999274272326395
348.0	0.003179	133.4	13.48	0.1401	24.35	0.4193	98.25	0.01305	0.4666666666666667	0.0006802534249510204	0.10005312593428292	0.9775671550455275	0.962775723855028	0.9372789762607545	0.8922794369633752	0.812169330400342	0.6771123658151046	0.48997192372427045	0.3063639046757642	0.17750539299234186	0.10188303488179684	0.059440962151609995	0.035341631812571106	0.021328239407355978	0.01300674398589207	0.007989676188868054	0.004935377218410202	0.0030672319738967732	0.0019264957630537446	0.0012403814265436078	0.0008507122358539539	0.0006802534249510204	0.0007415219393634541	0.0012968288680039282	0.004615695040674354	0.3491548768478362	0.9945508686806802	0.9987593086592503	0.9995035696158706	0.9997553889013854	0.9998667881027323
349.0	0.003055	211.4	11.88	0.1426	21.93	0.5092	112.2	0.01416	0.5	0.0006844362251015497	0.055404437435870736	0.9577647070014162	0.9287427869133805	0.877617024820957	0.7877029413414899	0.6414689442885767	0.45186446318101114	0.27856387047468695	0.16159640981774626	0.093406702921867	0.05486808894286956	0.03278805595140973	0.01985502718002526	0.01213558815607876	0.00746582454253593	0.004617185453844947	0.002873310581849938	0.0018092333793676464	0.0011722981502985323	0.0008181458622771831	0.0006844362251015497	0.0008223001673693303	0.0017291847844658533	0.010510539716438656	0.9675101461642959	0.9976662901876173	0.9992762469657305	0.9996785342677161	0.9998337653093345	0.999907132547766	0.9999458500063572
350.0	0.003371	282.4	17.42	0.1473	21.21	0.5483	137.9	0.01646	0.5	0.0005039181271540354	0.06111541957607566	0.9668999270584047	0.9423803453779876	0.8957717604373624	0.8040283499825703	0.6349493354362169	0.40700837457907646	0.22177819286178455	0.11743114076058021	0.06439036162208983	0.036745616323848	0.021607950640048213	0.012965103930276698	0.007882341250043876	0.004834874283766647	0.0029865040525094725	0.001860112479393065	0.0011768389595388088	0.000773305714585468	0.0005592601912946836	0.0005039181271540354	0.0006748469648626863	0.0015989139976929838	0.012842679926671853	0.9845817613754789	0.9984054790270634	0.9994724290851885	0.9997597985674076	0.9998742880689824	0.9999293133593108	0.9999586299233709
351.0	0.003371	257.4	18.93	0.1286	38.05	0.6653	108.0	0.0203	0.5	0.0005518661772506166	0.07293464131347903	0.9761725080172213	0.9583011583173006	0.9235354605653268	0.8510195051106328	0.6990994202692311	0.4538111022839704	0.23501077199794457	0.1168282651959366	0.06130028713077825	0.03405546865445941	0.01970758594957176	0.011712115653734579	0.00708042380701032	0.0043298579391915235	0.002672610381860343	0.001668864961830173	0.0010658777043715951	0.0007186500278744585	0.0005518661772506166	0.0005534218896308125	0.0008382508031347897	0.002195532056047655	0.021378471267494484	0.985136426383982	0.9981559853742757	0.9993678610060026	0.999708167086815	0.9998462247003964	0.9999132137430727	0.9999490996715913
352.0	0.003371	257.4	18.93	0.1286	38.05	0.6653	108.0	0.0203	0.5	0.0005518661772506166	0.07293464131347903	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
353.0	0.00257	290.1	17.55	0.1544	43.47	0.6445	91.63	0.02938	0.5	0.0005995224488022457	0.059995791961961406	0.9744873245252201	0.9536266673948397	0.9095598158889882	0.8075824615318317	0.587233670281464	0.30806673679298385	0.14084510719766496	0.06850452595623568	0.03624824355512673	0.020367831816546306	0.0118921021486313	0.007113407289946211	0.004323624973298128	0.0026616161462341896	0.0016639567454227022	0.0010714698170870567	0.0007396990555816292	0.0005995224488022457	0.0006585431683825778	0.0011125525038801298	0.0033698670399679672	0.06386920612061912	0.9901710666604308	0.9982873005184533	0.9993645045300875	0.999696945600508	0.9998377040974239	0.9999075871210742	0.9999455207591992	0.9999672217354526
354.0	0.00257	290.1	17.55	0.1544	43.47	0.6445	91.63	0.02938	0.5	0.0005995224488022457	0.059995791961961406	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
355.0	0.00385	285.0	15.54	0.205	52.99	0.5329	81.31	0.01605	0.5	0.0006795332581629519	0.05404474186545991	0.9600902336938937	0.9306573114282087	0.8754116680261503	0.7704377743526183	0.591466742606421	0.3740601600076696	0.2074497428377086	0.11281097412501973	0.06314821203093768	0.036527215001668605	0.021662428987708586	0.01306746377746737	0.007973118560974447	0.00490512688895777	0.0030415691792699214	0.0019090031348351964	0.001230463946134287	0.0008468084859648665	0.0006795332581629519	0.000732943082956147	0.0012086086925421741	0.003516620713127944	0.0524562145250324	0.9872898382594506	0.9979463116804871	0.999252779950587	0.9996466018876735	0.9998115334175509	0.9998929329764483	0.9999369663069694
356.0	0.003553	248.0	18.8	0.2312	68.77	0.4599	78.2	0.0149	0.5	0.0006103670255497422	0.07490084329169222	0.9734742143767762	0.9544970008437299	0.9193102547427	0.851061487090496	0.7195711865014814	0.5097312813936619	0.2952924179445546	0.15704227468456097	0.08481441594910176	0.04767575263362677	0.027728403168284232	0.016516176872664965	0.009994309989435703	0.0061123107717491135	0.0037687926596638743	0.002344890817971312	0.0014825469766805623	0.0009728190835017349	0.0006985420758302267	0.0006103670255497422	0.0007432721452468428	0.001381406983628818	0.00462870705594189	0.14427880622764488	0.991124137501725	0.9982214848587425	0.999314930967431	0.9996680543641021	0.9998207855828524	0.9998974946145266
357.0	0.002809	165.8	19.15	0.2752	70.79	0.4288	72.66	0.01914	0.5	0.0006300518481590241	0.11453678578309487	0.9852047823161915	0.9749057528444712	0.9561177932249352	0.9196882382865544	0.8443305922245451	0.6894759367846662	0.4466327136642412	0.23337830512888208	0.11729732197749188	0.062003749053678635	0.03459827234752435	0.020074119333820334	0.011949442633573826	0.007232495390812455	0.004428439547306233	0.002739432407091486	0.001719188465947578	0.0011117601590227913	0.000772217880558545	0.0006300518481590241	0.0006886535768023555	0.0011137287630900825	0.0029199151145100875	0.023482294711131686	0.9719212328995316	0.9969873290750166	0.999000255557873	0.9995444496744501	0.9997615049267495	0.9998658751886681
358.0	0.003766	127.0	20.01	0.2236	59.22	0.3609	77.47	0.02298	0.5	0.0006140938260544585	0.15603577546721908	0.9906870969261273	0.984334273166159	0.9729356705600346	0.9512236066011353	0.906332218827648	0.8060078655587374	0.596833248308448	0.32743103377533095	0.15487370565439257	0.0764014909020167	0.04064604317113037	0.02288966893933901	0.0133774121038041	0.008004694577807827	0.004864660574889636	0.0029917855776930313	0.0018648710617382828	0.0011910559587448785	0.0008045280861745153	0.0006187936292428391	0.0006140938260544585	0.0008843438037359302	0.001993196278926428	0.009987751772861906	0.892455072567172	0.9957364984321776	0.9987936084432824	0.9994818230347579	0.9997362828640313	0.9998539267330303
359.0	0.003742	119.6	20.53	0.1917	52.72	0.2899	74.84	0.02302	0.5	0.0006032369635538338	0.16985830777791844	0.9916436911495633	0.9859857541876994	0.9759042807553293	0.9568902636057414	0.9180283464199055	0.8313860559703277	0.6422971312854997	0.36773122048229395	0.17371209085461847	0.08420153569485428	0.044156945841255055	0.024634888905500665	0.014313438588415219	0.008533508340150766	0.00517358649715763	0.003175812497927647	0.0019752252744774856	0.0012563512123366521	0.0008405540758586648	0.0006326401460502607	0.0006032369635538338	0.0008215872609357969	0.0017117233976270557	0.006956533439979849	0.5899670514330461	0.993934072681814	0.9985056850067773	0.9993874244685396	0.9996948781597781	0.9998328994992175
360.0	0.003391	58.07	23.88	0.2074	44.06	0.3961	90.9	0.02408	0.5	0.0005148090936405202	0.4080081528307356	0.9970548079665228	0.99516888343806	0.9919848649500584	0.9864543247358367	0.9764080975483072	0.9568569847118777	0.9148488801858758	0.8144575088476774	0.5875121568994026	0.29742549142613794	0.1316386399768343	0.0630318765601731	0.03311743974011334	0.018544459992534134	0.01080752868720397	0.006457562141447776	0.003921783253042313	0.00241188350834997	0.0015049023138387634	0.0009642532497125591	0.0006568450411246226	0.0005148090936405202	0.0005274908270348665	0.0007896980655221477	0.0018665036953953332	0.010659657082997714	0.944656884325521	0.9968286817881115	0.9990522019758474	0.9995847824931536
361.0	0.003391	58.07	23.88	0.2074	44.06	0.3961	90.9	0.02408	0.5	0.0005148090936405202	0.4080081528307356	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
362.0	0.003212	58.64	21.41	0.2535	51.78	0.3938	67.64	0.02819	0.4666666666666667	0.0006132432999448089	0.36257081391598694	0.9967805816042709	0.9947044444578363	0.9911747348287533	0.9849749275311439	0.9735120220205482	0.950586163978013	0.8994026827190793	0.7731980253409346	0.5071751418275977	0.23565398382829758	0.10416815486043204	0.05092887999272764	0.027213700050072055	0.015408941909021699	0.009044990887122755	0.005432055595067548	0.0033150591611438526	0.0020541642931906252	0.0013030613845096478	0.0008693453808837437	0.000650902520533473	0.0006132432999448089	0.0008146584911454543	0.0016138036726806458	0.005680886512798701	0.20755877610119025	0.9906516072679629	0.9980339367923657	0.9992323850616827	0.9996258809404618
363.0	0.004779	53.29	26.79	0.3803	41.6	0.5485	67.16	0.0327	0.5	0.0005376302041891037	0.4995971600685992	0.9982479192679969	0.9971289446535596	0.9952445717061728	0.991983120559176	0.9860842535787945	0.9746358715628008	0.9498059917139664	0.8865463419602917	0.7041276335578662	0.3569741129183047	0.13604925791756353	0.05828831292866318	0.02881725185072626	0.01560739460840842	0.008926361913430218	0.005277655467593494	0.003189337519890812	0.001962510947162114	0.0012363656245249462	0.0008157868510306451	0.0005969089306319553	0.0005376302041891037	0.0006652882174128313	0.0011839634836652096	0.003287045452564332	0.02893734244664106	0.9737123154861289	0.9969042455144925	0.9989535464301845	0.9995197144907145
364.0	0.005166	35.8	24.18	0.3541	26.84	0.406	73.24	0.03879	0.5	0.0005541935763691801	0.6694544819702669	0.998774288854046	0.997999595909258	0.9967092264257887	0.9945145666057182	0.9906546436391038	0.9834895457506259	0.9689867031440327	0.9353722149205675	0.8418974392483975	0.5776580392345343	0.23852550319563304	0.091229290757893	0.041250348242580795	0.021182878105501797	0.01174139023139152	0.0068111904245744415	0.004064847457490909	0.0024754313133193043	0.0015386132509627168	0.000988987367614731	0.0006838350405774563	0.0005541935763691801	0.0005954725917106978	0.0009244131716991767	0.0021947666948492	0.011787289033138911	0.9156013900685915	0.9958050108898047	0.998777138845266	0.9994692001070568
365.0	0.004482	35.37	23.16	0.3121	22.75	0.5038	67.49	0.04188	0.5	0.0005805773082441157	0.6495383431942767	0.9987682615890765	0.9979889040890795	0.996688896120434	0.9944728494189125	0.9905610794954877	0.9832562656575101	0.9683239271603149	0.9331482315561133	0.8330999036454506	0.5515514339403693	0.2188592393837139	0.08374193321577257	0.038144229421801235	0.019692203317604625	0.010952035748877115	0.00636765015639831	0.0038074363562123517	0.0023247096458681865	0.0014526828917402262	0.0009458663160677059	0.0006742105055634337	0.0005805773082441157	0.000681384899758174	0.0011639470666983546	0.003129937522901716	0.025290525003851122	0.9700785662524813	0.9967639644249227	0.998925156446137	0.9995100830551007
366.0	0.005923	33.79	24.79	0.2433	27.99	0.5027	93.79	0.0352	0.4666666666666667	0.0004849835042914791	0.7290853352182542	0.9988067796258498	0.9980552501808927	0.9968075410004651	0.9946967153701539	0.991016302548789	0.9842805201637842	0.970959701280744	0.9412249906866247	0.8627483757682202	0.6404552776938954	0.2941370012039953	0.11299892144488506	0.050079634484271864	0.02533308327347835	0.013909049992319912	0.008019624740762815	0.004764350115029603	0.0028870582429953166	0.0017787446309207309	0.0011203531811447458	0.0007376860373125829	0.0005378208585723063	0.0004849835042914791	0.0006151195178578567	0.0011849909756161006	0.00414398946929362	0.17922003018994048	0.9932200504729346	0.9985814873032378	0.9994465618404392
367.0	0.007127	25.06	19.59	0.186	37.83	0.3391	70.64	0.03566	0.5	0.0006252418748702979	0.776230503280257	0.9986744256384019	0.9978418700721989	0.9964651918451187	0.9941507179943143	0.9901559888548321	0.9829666723193449	0.9691456359552749	0.9397589674787101	0.8682589303339687	0.6823447207354323	0.3638676189531396	0.15115286731617214	0.06771403643780712	0.034147258523525396	0.018672145682164926	0.010732851681650333	0.006362808897372171	0.0038499056635244284	0.0023688113327490633	0.001489237796521924	0.000976807991552037	0.0007058813339984191	0.0006252418748702979	0.0007711493197301199	0.0014277300489163593	0.004577700409701866	0.09707542635589876	0.9884557802980583	0.9978727314283721	0.9991996098996805
368.0	0.008743	20.85	27.41	0.3041	25.27	0.3003	76.47	0.02555	0.5	0.0005188012144993967	1.3039011412115775	0.9992201684045187	0.9987341361160649	0.9979397328607867	0.9966276933236943	0.994425901623117	0.9906365787209396	0.9838479429555997	0.9708896974568161	0.9436255435090457	0.8780813764190042	0.7065590929133072	0.3915726095578672	0.16332895812949766	0.07230021836260625	0.036115218399861204	0.01963025295227333	0.01124110865450322	0.006646355033415203	0.004010830918134308	0.0024571415041820628	0.00152958509151703	0.0009786418487908442	0.0006655326501873692	0.0005188012144993967	0.0005217620542831484	0.0007443957083926111	0.0015714253167184195	0.006122765831054158	0.4310430578373769	0.993372750059932
369.0	0.009391	30.27	35.23	0.3509	26.74	0.3959	102.2	0.02118	0.5	0.00038948189522782796	1.1560678302616616	0.9991576314770791	0.998632725835514	0.9977721676629596	0.9963449007972968	0.9939342302081369	0.9897425337233694	0.9821080443467993	0.9671456101815289	0.9343511981759776	0.8512134903703407	0.6332352393625027	0.3071739711835875	0.12461819295275177	0.05654240030473294	0.028884806844242494	0.015931498772036982	0.009205577806136242	0.005472498393475208	0.003312699750748285	0.0020320219049724197	0.0012637909268789652	0.0008045806457813333	0.0005396465083188002	0.0004078558233283949	0.00038948189522782796	0.0005231418869182981	0.0010366624489484986	0.0035802121260907847	0.12716850817807185	0.9932397306862253
370.0	0.009896	39.7	38.33	0.2857	32.12	0.4057	105.6	0.02049	0.5333333333333333	0.0003642139779808565	0.9572509215478335	0.9990205182411953	0.9984082988692263	0.997400161997816	0.9957167568973239	0.9928426209980209	0.9877577974167477	0.9782361931848726	0.9587383828552014	0.9131244680571529	0.7896843415403412	0.49784114033546906	0.207925272199099	0.08602025042795602	0.04092019586818814	0.021606272001891542	0.012162474122626969	0.007115864237680539	0.004263379705371919	0.002594648206546716	0.0015992449072329171	0.001001558334522812	0.0006469592206115153	0.00044881045408097877	0.0003642139779808565	0.00039009354184400407	0.0005980958238625498	0.0013756094486069106	0.006613755306102807	0.8755209131937143	0.9966018895774971
371.0	0.009896	39.7	38.33	0.2857	32.12	0.4057	105.6	0.02049	0.5333333333333333	0.0003642139779808565	0.9572509215478335	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
372.0	0.009896	39.7	38.33	0.2857	32.12	0.4057	105.6	0.02049	0.5333333333333333	0.0003642139779808565	0.9572509215478335	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
373.0	0.01417	43.08	26.92	0.2275	35.22	0.6741	125.0	0.02728	0.5333333333333333	0.00041115047559028454	0.61915122965664	0.9983952565671874	0.9973808385826602	0.995690809619467	0.9928157828686106	0.9877591261150871	0.9783808089483165	0.959478123819561	0.916371768008968	0.8034719697089118	0.533480046159436	0.2348202111496853	0.09777628043640542	0.04626116335068187	0.024303465444523914	0.013634047071460988	0.007959459112181738	0.004762236118854374	0.0028956470862343538	0.0017836275812332877	0.0011164532023295439	0.0007210149353560342	0.0005010714149715222	0.00041115047559028454	0.0004579363538119443	0.0007750191918463568	0.002279596903952906	0.03489869480160474	0.9914490632252286	0.9986499509120832	0.9995108910996776
374.0	0.01417	43.08	26.92	0.2275	35.22	0.6741	125.0	0.02728	0.5333333333333333	0.00041115047559028454	0.61915122965664	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
375.0	0.01417	43.08	26.92	0.2275	35.22	0.6741	125.0	0.02728	0.5333333333333333	0.00041115047559028454	0.61915122965664	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
376.0	0.01108	43.32	35.19	0.2615	40.69	0.6614	149.2	0.02581	0.5	0.0003262351424216946	0.8071933941030679	0.9989581080802735	0.9983036730250373	0.997220058862231	0.9953946857450496	0.992233774718607	0.9865117461532119	0.9753884378915584	0.9511835373548309	0.8890523404745779	0.7068754385146027	0.3547852243336175	0.13326007982337398	0.05671902968774764	0.02796540098864951	0.015125603459827962	0.008642506733845591	0.005103504321173518	0.0030761562203822294	0.0018807559960113743	0.0011653295385852585	0.0007369178170554353	0.00048707690236704987	0.00035727821992897053	0.0003262351424216946	0.0004238446911260705	0.0008544760079507756	0.0033874854331670074	0.532183608078707	0.9967849350400241	0.9992301223127341
377.0	0.01185	44.66	46.75	0.2578	42.83	0.7024	118.9	0.02363	0.5333333333333333	0.0003056827270545323	1.0397532129073979	0.9993133523296807	0.9988843470331729	0.9981776937224547	0.996997255312253	0.994980396947306	0.9914065766315926	0.9846886712551428	0.9707913358481083	0.9372877010834257	0.8374003617851152	0.538695940450962	0.1988332981835543	0.07379139304596438	0.03335019559688982	0.01717892970896287	0.009545565524166886	0.005544758759395949	0.003308728274043542	0.002009683601766006	0.0012385988901192308	0.0007779310045010939	0.0005071400686577504	0.0003599282090495159	0.0003056827270545323	0.0003492486630592036	0.0005713245800531226	0.0014106048518728574	0.008199234009214837	0.9556485673109127	0.9975656216905341
378.0	0.01185	44.66	46.75	0.2578	42.83	0.7024	118.9	0.02363	0.5333333333333333	0.0003056827270545323	1.0397532129073979	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
379.0	0.0124	32.43	36.47	0.2531	33.79	0.5593	111.7	0.02933	0.5333333333333333	0.0003608002829470495	1.116213615115725	0.9993446171449272	0.998935539800756	0.9982630067761248	0.9971427837251624	0.9952375121940237	0.9918862280367486	0.9856620051847154	0.973037904500566	0.9435616211247266	0.8593078820738839	0.5998802297595032	0.23846148717005705	0.08687120635257745	0.03835766370201371	0.01947430034686354	0.010729232950087743	0.006201076176265302	0.003689543409369205	0.002237575706242627	0.0013787372775940646	0.0008674740833616058	0.0005689819088332803	0.0004103678557958756	0.0003608002829470495	0.00043648066675450116	0.0007750631504625021	0.002235573135273948	0.02553967050664987	0.9877429413185517	0.9983249228563066
380.0	0.0124	32.43	36.47	0.2531	33.79	0.5593	111.7	0.02933	0.5333333333333333	0.0003608002829470495	1.116213615115725	0.9999997758911116	0.9999996391166098	0.9999994188589149	0.9999990641434379	0.9999984928584058	0.9999975726731795	0.9999960902421949	0.9999937013453182	0.9999898499368889	0.999983636059453	0.999973598621847	0.9999573537467961	0.9999309811031662	0.9998879522553158	0.9998171786933177	0.9996992385878364	0.9994984722716107	0.9991445904110745	0.9984836613405903	0.9971215545282288	0.9937738722913654	0.9820926597080002	0.8850190909057233	0.15367978242276611	0.05680103632607121	0.2638586581947275	0.9523864140637035	0.9901267880279999	0.9962132383255088	0.9981791428840786
